Review text,Amazon Rating,Date of Review
\n\n  It's not leak proof\n\n,3.0 out of 5 stars,Reviewed in India on 16 February 2020
\n\n  Good\n\n,5.0 out of 5 stars,Reviewed in India on 21 October 2019
\n\n  Bed product leaking problemI want to return 1 packet\n\n,1.0 out of 5 stars,Reviewed in India on 24 July 2020
\n\n  Poor holding  capacity\n\n,1.0 out of 5 stars,Reviewed in India on 20 December 2020
\n\n  Absorb quality very low\n\n,2.0 out of 5 stars,Reviewed in India on 29 April 2021
\n\n  Absorbency is not good...Cause witness..It's irritating to child\n\n,4.0 out of 5 stars,Reviewed in India on 3 August 2019
\n\n  Very nice and soft..\n\n,5.0 out of 5 stars,Reviewed in India on 4 January 2021
\n\n  Very poor quality of product\n\n,1.0 out of 5 stars,Reviewed in India on 2 January 2021
\n\n  Overall product is good. But it's leaking.\n\n,3.0 out of 5 stars,Reviewed in India on 20 September 2020
\n\n  Awesome\n\n,4.0 out of 5 stars,Reviewed in India on 11 April 2021
\n\n  The best am using for my baby.\n\n,5.0 out of 5 stars,Reviewed in India on 3 March 2020
\n\n  V good\n\n,5.0 out of 5 stars,Reviewed in India on 19 August 2019
\n\n  This product not fit properly...\n\n,2.0 out of 5 stars,Reviewed in India on 30 November 2020
\n\n  Leak proof is not good so far. Also product cost is more.\n\n,3.0 out of 5 stars,Reviewed in India on 26 March 2020
\n\n  Excellent\n\n,5.0 out of 5 stars,Reviewed in India on 9 August 2020
\n\n  Great product thanks Amazon\n\n,4.0 out of 5 stars,Reviewed in India on 8 November 2020
\n\n  Worst product\n\n,2.0 out of 5 stars,Reviewed in India on 21 February 2021
\n\n  At lower price it's Available on Paytm\n\n,1.0 out of 5 stars,Reviewed in India on 6 September 2019
\n\n  Good.\n\n,5.0 out of 5 stars,Reviewed in India on 22 February 2021
\n\n  Nice\n\n,5.0 out of 5 stars,Reviewed in India on 3 January 2021
"\n\n  Very poor product, doesn\u2019t long for last not even 4 hours. It starts to leak from sides. I won\u2019t buy this one & recommend, better to go for other options.\n\n",1.0 out of 5 stars,Reviewed in India on 8 June 2018
\n\n  Very very bad absorber\n\n,1.0 out of 5 stars,Reviewed in India on 13 March 2021
\n\n  Compare to other products I like this comfortable of my baby...\n\n,5.0 out of 5 stars,Reviewed in India on 5 February 2020
\n\n  very nice\n\n,5.0 out of 5 stars,Reviewed in India on 5 January 2018
\n\n  It's good\n\n,5.0 out of 5 stars,Reviewed in India on 2 March 2020
\n\n  Nice product and very comfortable filing my baby\n\n,5.0 out of 5 stars,Reviewed in India on 28 July 2016
\n\n  Good product\n\n,5.0 out of 5 stars,Reviewed in India on 7 February 2020
\n\n  Very good\n\n,5.0 out of 5 stars,Reviewed in India on 20 July 2019
\n\n  Great product\n\n,5.0 out of 5 stars,Reviewed in India on 24 October 2020
\n\n  Very poor quietly and leak also early.  One pamper is very good is leaking proof\n\n,1.0 out of 5 stars,Reviewed in India on 29 January 2020
\n\n  Better than Pampers\n\n,5.0 out of 5 stars,Reviewed in India on 11 December 2019
\n\n  Blindly go for mamypoko far better than Huggies.It is leaking after a few hours.\n\n,1.0 out of 5 stars,Reviewed in India on 31 May 2019
\n\n  good\n\n,4.0 out of 5 stars,Reviewed in India on 20 February 2020
\n\n  I've order huggies many times but this time was the best i got. Its soft and does not leak.\n\n,5.0 out of 5 stars,Reviewed in India on 31 August 2019
\n\n  This diaper is not good for baby . It left a severe rash on baby bump which last him more than a week\n\n,1.0 out of 5 stars,Reviewed in India on 12 June 2019
\n\n  Average\n\n,3.0 out of 5 stars,Reviewed in India on 12 October 2020
\n\n  its waste of money.. not absorbing which I bought it in deal\n\n,1.0 out of 5 stars,Reviewed in India on 24 August 2019
\n\n  There is no leak proof\n\n,5.0 out of 5 stars,Reviewed in India on 10 June 2020
\n\n  Low quality\n\n,1.0 out of 5 stars,Reviewed in India on 25 May 2020
\n\n  Most better\n\n,5.0 out of 5 stars,Reviewed in India on 6 November 2020
\n\n  Good\n\n,5.0 out of 5 stars,Reviewed in India on 8 October 2018
\n\n  Good\n\n,5.0 out of 5 stars,Reviewed in India on 9 January 2020
\n\n  Good\n\n,4.0 out of 5 stars,Reviewed in India on 20 March 2021
\n\n  Good\n\n,5.0 out of 5 stars,Reviewed in India on 15 January 2021
\n\n  good\n\n,5.0 out of 5 stars,Reviewed in India on 31 March 2021
\n\n  Good\n\n,5.0 out of 5 stars,Reviewed in India on 19 December 2020
\n\n  Good\n\n,5.0 out of 5 stars,Reviewed in India on 29 March 2021
\n\n  Good\n\n,5.0 out of 5 stars,Reviewed in India on 21 April 2021
\n\n  Good\n\n,3.0 out of 5 stars,Reviewed in India on 17 March 2021
\n\n  This one is really good. Highly recommended\n\n,5.0 out of 5 stars,Reviewed in India on 21 September 2016
\n\n  Useful for my baby at outdoors visit.keeps my baby dry and happy too.its good to have by every mom for happy outing with her baby.\n\n,4.0 out of 5 stars,Reviewed in India on 16 May 2014
\n\n  Worst \U0001f44e\n\n,1.0 out of 5 stars,Reviewed in India on 7 November 2020
\n\n  Good\n\n,5.0 out of 5 stars,Reviewed in India on 4 August 2019
\n\n  Ok\n\n,5.0 out of 5 stars,Reviewed in India on 19 August 2019
\n\n  Very 2 good\n\n,4.0 out of 5 stars,Reviewed in India on 11 December 2020
"\n\n  Very bad product ..All piece are defective..Please not sell again,my trust on amazon not still yet\n\n",1.0 out of 5 stars,Reviewed in India on 15 August 2019
\n\n  This product is not as good as I expected.poor absorbing quality\n\n,1.0 out of 5 stars,Reviewed in India on 1 March 2020
\n\n  The pants in the package are sticked to each other  in result they tear out and the product quality is very very poor\n\n,1.0 out of 5 stars,Reviewed in India on 20 October 2018
\n\n  yess good\n\n,5.0 out of 5 stars,Reviewed in India on 21 February 2021
\n\n  Good product\n\n,5.0 out of 5 stars,Reviewed in India on 2 December 2020
\n\n  Very bad. I received defective product. Can not absorb\n\n,1.0 out of 5 stars,Reviewed in India on 15 September 2019
\n\n  Dislike\n\n,5.0 out of 5 stars,Reviewed in India on 14 November 2019
\n\n  Nice\n\n,5.0 out of 5 stars,Reviewed in India on 6 January 2019
\n\n  Some of the diapers are defective inside the box. Very bad experience.\n\n,1.0 out of 5 stars,Reviewed in India on 13 January 2020
\n\n  Super for this price\n\n,5.0 out of 5 stars,Reviewed in India on 4 August 2020
\n\n  Bad quloty.\n\n,1.0 out of 5 stars,Reviewed in India on 16 January 2020
\n\n  Very bad quality..\n\n,1.0 out of 5 stars,Reviewed in India on 3 April 2021
\n\n  Very very old product. Very poor quality. Product deteriorated.\n\n,1.0 out of 5 stars,Reviewed in India on 1 September 2019
\n\n  It is soft cottony and absorbs good.\n\n,4.0 out of 5 stars,Reviewed in India on 24 June 2019
\n\n  Close your eyes buy this one everything good\n\n,5.0 out of 5 stars,Reviewed in India on 30 May 2020
\n\n  Nice\n\n,5.0 out of 5 stars,Reviewed in India on 29 April 2020
\n\n  Worth buy\n\n,5.0 out of 5 stars,Reviewed in India on 17 June 2019
"\n\n  Sometimes due to potty and urination, it leaks.\n\n",4.0 out of 5 stars,Reviewed in India on 7 March 2020
\n\n  Ba\n\n,3.0 out of 5 stars,Reviewed in India on 22 October 2020
\n\n  Good product\n\n,5.0 out of 5 stars,Reviewed in India on 1 October 2019
\n\n  Ok\n\n,3.0 out of 5 stars,Reviewed in India on 5 April 2021
\n\n  Bad quality\n\n,1.0 out of 5 stars,Reviewed in India on 10 July 2019
\n\n  Good price\n\n,4.0 out of 5 stars,Reviewed in India on 17 October 2019
\n\n  Good\n\n,5.0 out of 5 stars,Reviewed in India on 8 March 2020
\n\n  This not a authentic product totally fake. Plz don't buy.\n\n,1.0 out of 5 stars,Reviewed in India on 17 August 2019
\n\n  It's good and smooth but leakage is there...\n\n,4.0 out of 5 stars,Reviewed in India on 5 August 2019
\n\n  Very worst product.and it\u2019s leakage. I want to return it\n\n,1.0 out of 5 stars,Reviewed in India on 27 April 2020
\n\n  Soft\n\n,4.0 out of 5 stars,Reviewed in India on 30 November 2020
\n\n  Poor qualities of huggies pant.\n\n,1.0 out of 5 stars,Reviewed in India on 31 December 2020
\n\n  good\n\n,5.0 out of 5 stars,Reviewed in India on 6 March 2020
\n\n  Very good\n\n,5.0 out of 5 stars,Reviewed in India on 22 October 2020
\n\n  decent\n\n,5.0 out of 5 stars,Reviewed in India on 19 August 2019
\n\n  Good product\n\n,5.0 out of 5 stars,Reviewed in India on 14 November 2019
\n\n  Leaking seen prominently.... Pls workout on that..\n\n,4.0 out of 5 stars,Reviewed in India on 8 July 2019
\n\n  Nice\n\n,3.0 out of 5 stars,Reviewed in India on 5 March 2020
\n\n  Duplicate piece inside\n\n,1.0 out of 5 stars,Reviewed in India on 9 September 2020
\n\n  Must by this productLove u amazonBest shoping apps forever\n\n,5.0 out of 5 stars,Reviewed in India on 5 March 2020
\n\n  Good\n\n,5.0 out of 5 stars,Reviewed in India on 19 January 2021
\n\n  Prompt in delivery and good for babies .... My kid simply jumps watching it when brought for her to wear.\n\n,5.0 out of 5 stars,Reviewed in India on 19 February 2015
\n\n  Good Service by Amazon.\n\n,5.0 out of 5 stars,Reviewed in India on 30 June 2020
\n\n  Disappointed after purchase this item\n\n,1.0 out of 5 stars,Reviewed in India on 11 May 2020
\n\n  Good\n\n,5.0 out of 5 stars,Reviewed in India on 16 July 2019
\n\n  So soft\n\n,5.0 out of 5 stars,Reviewed in India on 13 September 2019
\n\n  Good\n\n,3.0 out of 5 stars,Reviewed in India on 24 September 2020
\n\n  Nice\n\n,5.0 out of 5 stars,Reviewed in India on 18 November 2020
\n\n  Good product\n\n,5.0 out of 5 stars,Reviewed in India on 13 January 2021
\n\n  Nice\n\n,5.0 out of 5 stars,Reviewed in India on 17 January 2019
\n\n  always get the highest discount and the most trustworthy product\n\n,5.0 out of 5 stars,Reviewed in India on 8 August 2019
\n\n  Perfect for baby\n\n,5.0 out of 5 stars,Reviewed in India on 5 March 2020
\n\n  Its the best as far as I know.\n\n,5.0 out of 5 stars,Reviewed in India on 6 March 2020
\n\n  Softness\n\n,5.0 out of 5 stars,Reviewed in India on 27 March 2021
\n\n  Softness\n\n,5.0 out of 5 stars,Reviewed in India on 29 April 2021
\n\n  Softness\n\n,5.0 out of 5 stars,Reviewed in India on 5 March 2021
\n\n  Best product for baby\n\n,5.0 out of 5 stars,Reviewed in India on 7 September 2020
\n\n  Best for baby\U0001f476\n\n,5.0 out of 5 stars,Reviewed in India on 13 March 2021
\n\n  Good\n\n,5.0 out of 5 stars,Reviewed in India on 11 January 2021
\n\n  Good product\n\n,5.0 out of 5 stars,Reviewed in India on 9 September 2019
\n\n  Good product\n\n,5.0 out of 5 stars,Reviewed in India on 10 June 2019
"\n\n  Pants were recive  in good condition... Compare to previous order it,s far better\n\n",4.0 out of 5 stars,Reviewed in India on 19 August 2018
\n\n  Diaper is not huggies diaper it\u2019s duplicate .\n\n,1.0 out of 5 stars,Reviewed in India on 5 July 2019
\n\n  Quality is good\n\n,4.0 out of 5 stars,Reviewed in India on 25 March 2021
\n\n  It's Ok\n\n,3.0 out of 5 stars,Reviewed in India on 3 May 2021
\n\n  Perfect\n\n,5.0 out of 5 stars,Reviewed in India on 3 April 2021
\n\n  Average\n\n,4.0 out of 5 stars,Reviewed in India on 7 April 2021
\n\n  Exelent\n\n,5.0 out of 5 stars,Reviewed in India on 15 April 2021
\n\n  AVOID\n\n,1.0 out of 5 stars,Reviewed in India on 21 December 2019
\n\n  Its very good i bye second time now.. Thanks u amazon\n\n,5.0 out of 5 stars,Reviewed in India on 25 June 2020
\n\n  Very nice. Thanks.\n\n,5.0 out of 5 stars,Reviewed in India on 24 September 2018
\n\n  Good\n\n,5.0 out of 5 stars,Reviewed in India on 22 September 2019
\n\n  Very bad experience.don't buy.very cheap quality.leaking.\n\n,2.0 out of 5 stars,Reviewed in India on 22 August 2019
\n\n  Right size and good nappies. Received on time.\n\n,5.0 out of 5 stars,Reviewed in India on 17 April 2018
\n\n  Very bad prodect. We can't use this product  at lest 6hours.\n\n,1.0 out of 5 stars,Reviewed in India on 27 October 2019
\n\n  got this 4 500rs only.....thanks amazon.....good product\n\n,4.0 out of 5 stars,Reviewed in India on 10 October 2015
\n\n  Good product\n\n,5.0 out of 5 stars,Reviewed in India on 8 December 2019
\n\n  Not up to date .....Price it's ok\n\n,3.0 out of 5 stars,Reviewed in India on 17 August 2019
\n\n  Nice product\n\n,5.0 out of 5 stars,Reviewed in India on 29 December 2020
\n\n  Good Product\n\n,4.0 out of 5 stars,Reviewed in India on 24 February 2021
"\n\n  Soft, comfortable and leak proof.\n\n",4.0 out of 5 stars,Reviewed in India on 14 June 2019
\n\n  Very good\n\n,3.0 out of 5 stars,Reviewed in India on 18 February 2020
\n\n  The product we recieved seemed sub standard compared to the one's available in the market.\n\n,2.0 out of 5 stars,Reviewed in India on 4 July 2019
\n\n  Huggies is alway good for babyNo infection issue\n\n,5.0 out of 5 stars,Reviewed in India on 8 February 2020
"\n\n  hi thanks a million its great to recieve it on time, keep it up, packing was excellent, and product is of very good quality.\n\n",5.0 out of 5 stars,Reviewed in India on 1 June 2014
\n\n  not up to the mark\n\n,1.0 out of 5 stars,Reviewed in India on 21 October 2018
\n\n  Supples is better than the\n\n,3.0 out of 5 stars,Reviewed in India on 19 January 2020
\n\n  Good experience form Amazon\n\n,5.0 out of 5 stars,Reviewed in India on 4 July 2020
\n\n  Last deliver daiper quality was Good  I am impressed.\n\n,4.0 out of 5 stars,Reviewed in India on 19 October 2018
\n\n  Very nice\n\n,5.0 out of 5 stars,Reviewed in India on 21 September 2020
\n\n  Very bad experience with huggies.... Cant absorb single one plzzz dnt buy\n\n,1.0 out of 5 stars,Reviewed in India on 9 September 2019
\n\n  Love this product\n\n,5.0 out of 5 stars,Reviewed in India on 28 August 2019
\n\n  Very poor products\n\n,1.0 out of 5 stars,Reviewed in India on 26 November 2018
\n\n  Good reasonable price.... Thank you\n\n,4.0 out of 5 stars,Reviewed in India on 6 November 2019
\n\n  Worst diaper every diaper leaking\n\n,1.0 out of 5 stars,Reviewed in India on 20 January 2020
\n\n  Leak\n\n,1.0 out of 5 stars,Reviewed in India on 14 December 2019
\n\n  Nice products\n\n,5.0 out of 5 stars,Reviewed in India on 15 March 2021
\n\n  Overall its better than pamper\n\n,5.0 out of 5 stars,Reviewed in India on 6 November 2019
\n\n  Like\n\n,4.0 out of 5 stars,Reviewed in India on 13 December 2019
\n\n  \u0c38\u0c42\u0c2a\u0c30\u0c4d\n\n,5.0 out of 5 stars,Reviewed in India on 16 April 2021
\n\n  Good\n\n,3.0 out of 5 stars,Reviewed in India on 26 October 2019
\n\n  Very bad product. Not original\n\n,1.0 out of 5 stars,Reviewed in India on 24 August 2019
\n\n  total frud product old dete supply\n\n,1.0 out of 5 stars,Reviewed in India on 5 July 2020
\n\n  Waste\n\n,1.0 out of 5 stars,Reviewed in India on 9 February 2021
\n\n  Nice\n\n,5.0 out of 5 stars,Reviewed in India on 19 December 2020
\n\n  Good\n\n,5.0 out of 5 stars,Reviewed in India on 19 December 2020
\n\n  This product seems to be dulicate as it does not have proper absorbency.Wont buy again.\n\n,1.0 out of 5 stars,Reviewed in India on 6 August 2019
\n\n  Nice\n\n,5.0 out of 5 stars,Reviewed in India on 27 August 2020
\n\n  I purchase every time but this lot at per standard\n\n,1.0 out of 5 stars,Reviewed in India on 30 August 2019
\n\n  Good product nice no leaking\n\n,5.0 out of 5 stars,Reviewed in India on 29 October 2019
\n\n  Very good product\n\n,5.0 out of 5 stars,Reviewed in India on 8 September 2020
\n\n  my baby felt itching after wearing this for three-four times.\n\n,1.0 out of 5 stars,Reviewed in India on 1 October 2019
\n\n  Nice\n\n,4.0 out of 5 stars,Reviewed in India on 29 June 2020
"\n\n  Its useless , its start leaking.\n\n",1.0 out of 5 stars,Reviewed in India on 7 June 2019
\n\n  good product\n\n,5.0 out of 5 stars,Reviewed in India on 20 March 2021
\n\n  Nice product\n\n,5.0 out of 5 stars,Reviewed in India on 12 March 2021
\n\n  Good product\n\n,5.0 out of 5 stars,Reviewed in India on 16 March 2021
\n\n  Good product\n\n,5.0 out of 5 stars,Reviewed in India on 16 March 2021
\n\n  Nice\n\n,5.0 out of 5 stars,Reviewed in India on 10 April 2021
\n\n  Good\n\n,5.0 out of 5 stars,Reviewed in India on 23 April 2021
\n\n  Nice\n\n,5.0 out of 5 stars,Reviewed in India on 23 March 2021
\n\n  Good\n\n,5.0 out of 5 stars,Reviewed in India on 13 March 2021
\n\n  Good\n\n,4.0 out of 5 stars,Reviewed in India on 11 April 2021
\n\n  Nice\n\n,5.0 out of 5 stars,Reviewed in India on 30 April 2021
\n\n  These pants were leaking in few hours so not very happy with the quality\n\n,1.0 out of 5 stars,Reviewed in India on 11 January 2020
"\n\n  I can see small insects in each diaper, I am really fedup\n\n",1.0 out of 5 stars,Reviewed in India on 2 January 2020
\n\n  The product is nice and safe for kids.\n\n,5.0 out of 5 stars,Reviewed in India on 5 August 2019
