Review text,Amazon Rating,Date of Review
\n\n  Good product\n\n,5.0 out of 5 stars,Reviewed in India on 13 January 2021
\n\n  Nice\n\n,5.0 out of 5 stars,Reviewed in India on 17 January 2019
\n\n  always get the highest discount and the most trustworthy product\n\n,5.0 out of 5 stars,Reviewed in India on 8 August 2019
\n\n  Perfect for baby\n\n,5.0 out of 5 stars,Reviewed in India on 5 March 2020
\n\n  Its the best as far as I know.\n\n,5.0 out of 5 stars,Reviewed in India on 6 March 2020
\n\n  Softness\n\n,5.0 out of 5 stars,Reviewed in India on 27 March 2021
\n\n  Softness\n\n,5.0 out of 5 stars,Reviewed in India on 29 April 2021
\n\n  Softness\n\n,5.0 out of 5 stars,Reviewed in India on 5 March 2021
\n\n  Best product for baby\n\n,5.0 out of 5 stars,Reviewed in India on 7 September 2020
\n\n  Best for baby\U0001f476\n\n,5.0 out of 5 stars,Reviewed in India on 13 March 2021
\n\n  Good\n\n,5.0 out of 5 stars,Reviewed in India on 11 January 2021
\n\n  Good for babies\n\n,4.0 out of 5 stars,Reviewed in India on 4 March 2020
"\n\n  Other marketplaces are much better, amazon india just sucking the blood of buyers and sellers both. Last buy from here.\n\n",1.0 out of 5 stars,Reviewed in India on 1 July 2014
\n\n  Good product at good price\n\n,5.0 out of 5 stars,Reviewed in India on 21 August 2019
\n\n  Should be more softer...mamy poko is softer  on elastic bands\n\n,4.0 out of 5 stars,Reviewed in India on 22 August 2019
\n\n  Super\n\n,1.0 out of 5 stars,Reviewed in India on 5 September 2020
\n\n  Size is small\n\n,4.0 out of 5 stars,Reviewed in India on 4 December 2019
\n\n  Good\n\n,5.0 out of 5 stars,Reviewed in India on 12 September 2020
\n\n  Best in price\n\n,5.0 out of 5 stars,Reviewed in India on 24 January 2020
\n\n  Buy it\n\n,5.0 out of 5 stars,Reviewed in India on 15 December 2018
\n\n  Recommended. ...good product\n\n,5.0 out of 5 stars,Reviewed in India on 31 October 2020
\n\n  Its very good i bye second time now.. Thanks u amazon\n\n,5.0 out of 5 stars,Reviewed in India on 25 June 2020
\n\n  Very nice. Thanks.\n\n,5.0 out of 5 stars,Reviewed in India on 24 September 2018
\n\n  Good\n\n,5.0 out of 5 stars,Reviewed in India on 22 September 2019
\n\n  Very bad experience.don't buy.very cheap quality.leaking.\n\n,2.0 out of 5 stars,Reviewed in India on 22 August 2019
\n\n  Right size and good nappies. Received on time.\n\n,5.0 out of 5 stars,Reviewed in India on 17 April 2018
\n\n  Very bad prodect. We can't use this product  at lest 6hours.\n\n,1.0 out of 5 stars,Reviewed in India on 27 October 2019
\n\n  got this 4 500rs only.....thanks amazon.....good product\n\n,4.0 out of 5 stars,Reviewed in India on 10 October 2015
\n\n  Good product\n\n,5.0 out of 5 stars,Reviewed in India on 8 December 2019
\n\n  Not up to date .....Price it's ok\n\n,3.0 out of 5 stars,Reviewed in India on 17 August 2019
\n\n  Nice product\n\n,5.0 out of 5 stars,Reviewed in India on 29 December 2020
\n\n  Good Product\n\n,4.0 out of 5 stars,Reviewed in India on 24 February 2021
"\n\n  Soft, comfortable and leak proof.\n\n",4.0 out of 5 stars,Reviewed in India on 14 June 2019
\n\n  Very good\n\n,3.0 out of 5 stars,Reviewed in India on 18 February 2020
\n\n  The product we recieved seemed sub standard compared to the one's available in the market.\n\n,2.0 out of 5 stars,Reviewed in India on 4 July 2019
\n\n  Huggies is alway good for babyNo infection issue\n\n,5.0 out of 5 stars,Reviewed in India on 8 February 2020
"\n\n  hi thanks a million its great to recieve it on time, keep it up, packing was excellent, and product is of very good quality.\n\n",5.0 out of 5 stars,Reviewed in India on 1 June 2014
\n\n  not up to the mark\n\n,1.0 out of 5 stars,Reviewed in India on 21 October 2018
\n\n  Supples is better than the\n\n,3.0 out of 5 stars,Reviewed in India on 19 January 2020
\n\n  Good experience form Amazon\n\n,5.0 out of 5 stars,Reviewed in India on 4 July 2020
\n\n  Last deliver daiper quality was Good  I am impressed.\n\n,4.0 out of 5 stars,Reviewed in India on 19 October 2018
\n\n  \u0c38\u0c42\u0c2a\u0c30\u0c4d\n\n,5.0 out of 5 stars,Reviewed in India on 16 April 2021
\n\n  Good\n\n,3.0 out of 5 stars,Reviewed in India on 26 October 2019
\n\n  Very bad product. Not original\n\n,1.0 out of 5 stars,Reviewed in India on 24 August 2019
\n\n  total frud product old dete supply\n\n,1.0 out of 5 stars,Reviewed in India on 5 July 2020
\n\n  Waste\n\n,1.0 out of 5 stars,Reviewed in India on 9 February 2021
\n\n  Nice\n\n,5.0 out of 5 stars,Reviewed in India on 19 December 2020
\n\n  Good\n\n,5.0 out of 5 stars,Reviewed in India on 19 December 2020
\n\n  This product seems to be dulicate as it does not have proper absorbency.Wont buy again.\n\n,1.0 out of 5 stars,Reviewed in India on 6 August 2019
\n\n  Nice\n\n,5.0 out of 5 stars,Reviewed in India on 27 August 2020
\n\n  I purchase every time but this lot at per standard\n\n,1.0 out of 5 stars,Reviewed in India on 30 August 2019
\n\n  Good\n\n,5.0 out of 5 stars,Reviewed in India on 15 January 2019
\n\n  Nice\n\n,5.0 out of 5 stars,Reviewed in India on 14 February 2021
\n\n  Very bad quality. Have used it earlier also but have never faced quality issue.This time the diaper starts leaking from top even if it is not wet at all. It cannot hold even a single discharge. Highly disappointed.\n\n,1.0 out of 5 stars,Reviewed in India on 19 August 2015
\n\n  Very very very worest product. Leak and not absorb this pants. dont buy  this pants ....\n\n,1.0 out of 5 stars,Reviewed in India on 13 September 2019
\n\n  The product size L (9-14 kg) doesn\u2019t fit good on my 10 kg baby.\n\n,1.0 out of 5 stars,Reviewed in India on 20 November 2019
\n\n  Good\n\n,5.0 out of 5 stars,Reviewed in India on 21 October 2020
"\n\n  now rete is incresed, plz\n\n",2.0 out of 5 stars,Reviewed in India on 5 January 2021
\n\n  Good\n\n,5.0 out of 5 stars,Reviewed in India on 25 January 2020
\n\n  Good\n\n,5.0 out of 5 stars,Reviewed in India on 16 December 2020
\n\n  Good\n\n,3.0 out of 5 stars,Reviewed in India on 9 June 2019
\n\n  Good\n\n,5.0 out of 5 stars,Reviewed in India on 23 April 2021
\n\n  Nice\n\n,5.0 out of 5 stars,Reviewed in India on 23 March 2021
\n\n  Good\n\n,5.0 out of 5 stars,Reviewed in India on 13 March 2021
\n\n  Good\n\n,4.0 out of 5 stars,Reviewed in India on 11 April 2021
\n\n  Nice\n\n,5.0 out of 5 stars,Reviewed in India on 30 April 2021
\n\n  These pants were leaking in few hours so not very happy with the quality\n\n,1.0 out of 5 stars,Reviewed in India on 11 January 2020
"\n\n  I can see small insects in each diaper, I am really fedup\n\n",1.0 out of 5 stars,Reviewed in India on 2 January 2020
\n\n  The product is nice and safe for kids.\n\n,5.0 out of 5 stars,Reviewed in India on 5 August 2019
\n\n  Nice\n\n,5.0 out of 5 stars,Reviewed in India on 13 December 2020
\n\n  Good product\n\n,3.0 out of 5 stars,Reviewed in India on 2 March 2020
\n\n  Its really soft an atleast can absorb upto10 hrs depends on weather.\n\n,5.0 out of 5 stars,Reviewed in India on 6 October 2019
\n\n  I purchased on prime day which was worst quality before it is ok\n\n,1.0 out of 5 stars,Reviewed in India on 4 September 2019
\n\n  Not good\n\n,5.0 out of 5 stars,Reviewed in India on 20 December 2019
\n\n  Good... products...but.... average...\n\n,4.0 out of 5 stars,Reviewed in India on 6 December 2019
\n\n  Good\n\n,5.0 out of 5 stars,Reviewed in India on 8 February 2021
\n\n  Leak proof is not up to the expected level\n\n,3.0 out of 5 stars,Reviewed in India on 3 May 2019
\n\n  Nice Product\n\n,5.0 out of 5 stars,Reviewed in India on 7 January 2020
\n\n  Not good\n\n,1.0 out of 5 stars,Reviewed in India on 18 December 2019
\n\n  Very nice...i like this very much\n\n,4.0 out of 5 stars,Reviewed in India on 9 November 2019
\n\n  excellent\n\n,5.0 out of 5 stars,Reviewed in India on 17 July 2019
\n\n  Ok and good product\n\n,4.0 out of 5 stars,Reviewed in India on 20 June 2020
\n\n  the Best diaper for babies. Wonder pants are easy to handle\n\n,5.0 out of 5 stars,Reviewed in India on 23 June 2015
\n\n  good\n\n,5.0 out of 5 stars,Reviewed in India on 3 April 2018
\n\n  Nice product in this range\n\n,4.0 out of 5 stars,Reviewed in India on 12 September 2019
\n\n  Good product\n\n,5.0 out of 5 stars,Reviewed in India on 20 October 2018
\n\n  Poor quality of absorbency\n\n,2.0 out of 5 stars,Reviewed in India on 21 October 2020
\n\n  Product is good and price is fair enough from others. Too late delivered\n\n,4.0 out of 5 stars,Reviewed in India on 25 June 2019
\n\n  Very nice..\n\n,5.0 out of 5 stars,Reviewed in India on 10 April 2021
\n\n  Comfortable\n\n,4.0 out of 5 stars,Reviewed in India on 11 March 2021
\n\n  It's a nice to absorption no more leaking\n\n,5.0 out of 5 stars,Reviewed in India on 30 October 2019
\n\n  Its very nice quality n soft material\n\n,5.0 out of 5 stars,Reviewed in India on 27 September 2020
\n\n  Good Good\n\n,4.0 out of 5 stars,Reviewed in India on 29 August 2019
\n\n  Worth the money\n\n,5.0 out of 5 stars,Reviewed in India on 17 October 2019
\n\n  Amount should be some less .\n\n,5.0 out of 5 stars,Reviewed in India on 18 March 2019
\n\n  very nice\n\n,5.0 out of 5 stars,Reviewed in India on 25 January 2020
\n\n  This product is very bad.Please replace this item\n\n,1.0 out of 5 stars,Reviewed in India on 26 June 2020
\n\n  Good\n\n,5.0 out of 5 stars,Reviewed in India on 4 March 2020
\n\n  Good\n\n,5.0 out of 5 stars,Reviewed in India on 18 June 2020
\n\n  best\n\n,5.0 out of 5 stars,Reviewed in India on 1 September 2018
\n\n  Good quality\n\n,5.0 out of 5 stars,Reviewed in India on 30 December 2019
\n\n  Bad one.it absorb easily but start to leak.Not good in leak proof.\n\n,3.0 out of 5 stars,Reviewed in India on 15 November 2019
\n\n  Good\n\n,4.0 out of 5 stars,Reviewed in India on 1 March 2020
\n\n  Item is okay but not too soft\n\n,4.0 out of 5 stars,Reviewed in India on 5 March 2019
\n\n  Good\n\n,5.0 out of 5 stars,Reviewed in India on 22 November 2019
"\n\n  J & J, No comments. always excellent products from them.\n\n",4.0 out of 5 stars,Reviewed in India on 19 October 2015
\n\n  Itching when use this product\n\n,1.0 out of 5 stars,Reviewed in India on 22 November 2020
\n\n  Not Bad\n\n,4.0 out of 5 stars,Reviewed in India on 10 September 2019
\n\n  I have ordered huggies from amazon but it doesn\u2019t absorb properly as it get burst into gel form\n\n,1.0 out of 5 stars,Reviewed in India on 2 July 2019
\n\n  Sometimes leakage.\n\n,3.0 out of 5 stars,Reviewed in India on 18 August 2020
\n\n  Not as good what I expected from huggies\n\n,3.0 out of 5 stars,Reviewed in India on 1 March 2020
\n\n  I got wrong size delivery.. I have done complaints so many times but no body took this seriously.. I am very disappointed..\n\n,1.0 out of 5 stars,Reviewed in India on 25 August 2018
\n\n  Good and awesome product....\n\n,5.0 out of 5 stars,Reviewed in India on 9 December 2019
\n\n  Leak proof\n\n,5.0 out of 5 stars,Reviewed in India on 11 February 2021
\n\n  Good\n\n,5.0 out of 5 stars,Reviewed in India on 3 October 2019
\n\n  Too costly\n\n,1.0 out of 5 stars,Reviewed in India on 23 April 2021
\n\n  Good\n\n,4.0 out of 5 stars,Reviewed in India on 27 August 2018
\n\n  Very dirty packaging\n\n,1.0 out of 5 stars,Reviewed in India on 27 November 2020
\n\n  Go\n\n,5.0 out of 5 stars,Reviewed in India on 18 April 2021
\n\n  Best company in its segment compared to quality.\n\n,5.0 out of 5 stars,Reviewed in India on 26 June 2019
\n\n  Good product purchased two times both the time it satisfactory\n\n,5.0 out of 5 stars,Reviewed in India on 14 March 2020
\n\n  Leak a lot .....I waste my money\n\n,1.0 out of 5 stars,Reviewed in India on 6 September 2019
\n\n  Nice product\n\n,5.0 out of 5 stars,Reviewed in India on 23 January 2021
\n\n  Good product..but sometimes diaper get soaked up soon\n\n,4.0 out of 5 stars,Reviewed in India on 12 September 2018
"\n\n  Good product,great rate\n\n",5.0 out of 5 stars,Reviewed in India on 12 January 2020
"\n\n  Fake product, leaking after 2 hrs\n\n",1.0 out of 5 stars,Reviewed in India on 17 February 2020
\n\n  It is a good product. But absorbency is not as good as it should be.\n\n,5.0 out of 5 stars,Reviewed in India on 23 January 2020
"\n\n  Huggies are the best diapers, comfortable, fit snugly and rash free. Never even tried another brand.\n\n",5.0 out of 5 stars,Reviewed in India on 14 May 2019
\n\n  Good\n\n,5.0 out of 5 stars,Reviewed in India on 2 January 2020
\n\n  Good product\n\n,4.0 out of 5 stars,Reviewed in India on 30 August 2018
\n\n  Not recommended\n\n,3.0 out of 5 stars,Reviewed in India on 29 December 2020
\n\n  Good product compare to other diapers\n\n,5.0 out of 5 stars,Reviewed in India on 17 November 2019
\n\n  Good products and good delivery\n\n,5.0 out of 5 stars,Reviewed in India on 2 March 2020
\n\n  3rd class product..  Never buy this product again...\n\n,1.0 out of 5 stars,Reviewed in India on 20 January 2020
\n\n  This is not absorbency. It is a lekage problem. I want return this produced.\n\n,1.0 out of 5 stars,Reviewed in India on 20 November 2019
\n\n  Awesome product\n\n,5.0 out of 5 stars,Reviewed in India on 28 December 2020
\n\n  Not good\n\n,1.0 out of 5 stars,Reviewed in India on 27 August 2020
\n\n  Doesn't seem original as the diapers tear off very easily and with very less load\n\n,1.0 out of 5 stars,Reviewed in India on 31 January 2018
\n\n  Good one\n\n,5.0 out of 5 stars,Reviewed in India on 21 August 2019
\n\n  Very good\n\n,5.0 out of 5 stars,Reviewed in India on 28 April 2021
\n\n  Very nice\n\n,5.0 out of 5 stars,Reviewed in India on 18 February 2021
\n\n  Bad prodk\n\n,1.0 out of 5 stars,Reviewed in India on 21 April 2021
\n\n  Very nice\n\n,5.0 out of 5 stars,Reviewed in India on 12 August 2019
\n\n  It's not original product\n\n,1.0 out of 5 stars,Reviewed in India on 2 September 2019
\n\n  Starts leaking in less than 6 hours! Doesn't stay dry for an overnight.\n\n,1.0 out of 5 stars,Reviewed in India on 4 September 2015
\n\n  The quality of the product is too bad.... it look like old stock.....\n\n,2.0 out of 5 stars,Reviewed in India on 8 November 2019
\n\n  Gud product\n\n,5.0 out of 5 stars,Reviewed in India on 2 November 2019
\n\n  Like it very much.....\n\n,5.0 out of 5 stars,Reviewed in India on 1 February 2020
\n\n  Worst diapers I have ever purchased for my son.too much leakage problem even in 4 hours.fake product\n\n,1.0 out of 5 stars,Reviewed in India on 7 January 2018
\n\n  super\n\n,5.0 out of 5 stars,Reviewed in India on 15 September 2020
\n\n  First I feel that I got duplicate product because it started leaking just after 10 -15 minutes\n\n,1.0 out of 5 stars,Reviewed in India on 25 June 2019
\n\n  Very bad qualityEvery day leak\n\n,1.0 out of 5 stars,Reviewed in India on 29 May 2019
\n\n  Good and comfortable product and low cost\n\n,4.0 out of 5 stars,Reviewed in India on 10 October 2019
\n\n  low QualityLikej problem\n\n,1.0 out of 5 stars,Reviewed in India on 29 August 2019
\n\n  Good\n\n,4.0 out of 5 stars,Reviewed in India on 27 July 2020
\n\n  Nice\n\n,5.0 out of 5 stars,Reviewed in India on 18 November 2020
\n\n  These packs seems to be defective. All the diapers are defective?!\n\n,1.0 out of 5 stars,Reviewed in India on 25 September 2019
\n\n  Go\n\n,3.0 out of 5 stars,Reviewed in India on 2 March 2020
\n\n  Child loves it!\n\n,5.0 out of 5 stars,Reviewed in India on 28 June 2020
\n\n  My Angel Baby love it\U0001f600\n\n,5.0 out of 5 stars,Reviewed in India on 22 October 2020
\n\n  Very well product\n\n,5.0 out of 5 stars,Reviewed in India on 9 September 2019
\n\n  Good\n\n,5.0 out of 5 stars,Reviewed in India on 16 November 2020
\n\n  Every pant is leaking\n\n,1.0 out of 5 stars,Reviewed in India on 29 September 2019
\n\n  Good and genuine product!!\n\n,5.0 out of 5 stars,Reviewed in India on 28 March 2018
\n\n  Ok\n\n,4.0 out of 5 stars,Reviewed in India on 20 November 2019
\n\n  Fake product. The logo isn\u2019t in place and it leaks all the time\n\n,1.0 out of 5 stars,Reviewed in India on 13 August 2019
\n\n  Softness\n\n,5.0 out of 5 stars,Reviewed in India on 4 March 2020
\n\n  I didn't like the size n softness\n\n,1.0 out of 5 stars,Reviewed in India on 6 August 2020
\n\n  Good\n\n,5.0 out of 5 stars,Reviewed in India on 17 June 2019
\n\n  Softness\n\n,5.0 out of 5 stars,Reviewed in India on 17 April 2021
\n\n  Super \u2764\ufe0f\n\n,5.0 out of 5 stars,Reviewed in India on 8 March 2021
\n\n  Good one\n\n,5.0 out of 5 stars,Reviewed in India on 29 April 2021
\n\n  I have received only one packet instead of 2\n\n,1.0 out of 5 stars,Reviewed in India on 14 July 2020
\n\n  Diaper is very poor quality . It cannot last for whole night\n\n,1.0 out of 5 stars,Reviewed in India on 3 July 2019
\n\n  I always prefer huggies to other companies\n\n,5.0 out of 5 stars,Reviewed in India on 27 May 2015
"\n\n  Very hard to touch  , leaking diaper and very very bad quality\n\n",1.0 out of 5 stars,Reviewed in India on 26 February 2020
\n\n  Product was good but packing was not good\n\n,4.0 out of 5 stars,Reviewed in India on 4 October 2019
\n\n  Good\n\n,3.0 out of 5 stars,Reviewed in India on 2 December 2018
\n\n  Over all product good\n\n,5.0 out of 5 stars,Reviewed in India on 14 January 2020
