Review text,Amazon Rating,Date of Review
\n\n  NOT good\n\n,1.0 out of 5 stars,Reviewed in India on 10 February 2020
\n\n  Good to use...\n\n,5.0 out of 5 stars,Reviewed in India on 23 December 2020
\n\n  100% satisfied\n\n,5.0 out of 5 stars,Reviewed in India on 4 January 2021
\n\n  Comfortable for baby\n\n,5.0 out of 5 stars,Reviewed in India on 8 March 2020
\n\n  It leaks after some time\n\n,5.0 out of 5 stars,Reviewed in India on 20 October 2019
\n\n  Very soft and comfortable and no licking..\n\n,5.0 out of 5 stars,Reviewed in India on 21 November 2019
\n\n  Good product\n\n,5.0 out of 5 stars,Reviewed in India on 7 March 2020
\n\n  Very good\n\n,5.0 out of 5 stars,Reviewed in India on 31 January 2020
\n\n  Good\n\n,5.0 out of 5 stars,Reviewed in India on 8 March 2020
\n\n  Good\n\n,5.0 out of 5 stars,Reviewed in India on 2 December 2020
\n\n  Good\n\n,4.0 out of 5 stars,Reviewed in India on 22 May 2019
\n\n  Ok\n\n,4.0 out of 5 stars,Reviewed in India on 24 January 2020
\n\n  Good product with good absorbance\n\n,4.0 out of 5 stars,Reviewed in India on 27 July 2020
\n\n  Nice\n\n,4.0 out of 5 stars,Reviewed in India on 12 July 2020
\n\n  Good for baby use\n\n,5.0 out of 5 stars,Reviewed in India on 27 January 2020
\n\n  Very nice\n\n,5.0 out of 5 stars,Reviewed in India on 13 December 2019
\n\n  Very useful and soft\n\n,5.0 out of 5 stars,Reviewed in India on 9 March 2020
\n\n  Good\n\n,5.0 out of 5 stars,Reviewed in India on 23 February 2019
\n\n  Vry nice product.and amezan delivery is fast and time\n\n,5.0 out of 5 stars,Reviewed in India on 21 February 2020
\n\n  Not original\n\n,1.0 out of 5 stars,Reviewed in India on 9 March 2020
\n\n  Ya\n\n,3.0 out of 5 stars,Reviewed in India on 13 May 2020
\n\n  Very very very leakage prob\n\n,2.0 out of 5 stars,Reviewed in India on 4 March 2020
\n\n  Nic\n\n,5.0 out of 5 stars,Reviewed in India on 13 July 2020
\n\n  Very soft and nice\n\n,5.0 out of 5 stars,Reviewed in India on 11 November 2019
\n\n  Very good product.\U0001f44d\n\n,4.0 out of 5 stars,Reviewed in India on 23 October 2020
\n\n  Best\n\n,5.0 out of 5 stars,Reviewed in India on 23 February 2019
\n\n  Bad quality and refand my mony\n\n,1.0 out of 5 stars,Reviewed in India on 13 August 2019
\n\n  Good product\n\n,5.0 out of 5 stars,Reviewed in India on 30 October 2019
\n\n  Nice haggis xs rs.6 pis only whaooo\n\n,4.0 out of 5 stars,Reviewed in India on 3 March 2020
\n\n  Nice  experience\n\n,5.0 out of 5 stars,Reviewed in India on 24 January 2020
\n\n  OK U CAN GO FOR IT\n\n,4.0 out of 5 stars,Reviewed in India on 6 November 2020
\n\n  It's softness low quality .so leak proof is not well.need a quality material\n\n,4.0 out of 5 stars,Reviewed in India on 23 August 2019
\n\n  Comfort\n\n,5.0 out of 5 stars,Reviewed in India on 16 August 2019
\n\n  Good product\n\n,4.0 out of 5 stars,Reviewed in India on 21 April 2021
\n\n  Nice product\n\n,5.0 out of 5 stars,Reviewed in India on 23 March 2021
\n\n  Good product\n\n,5.0 out of 5 stars,Reviewed in India on 5 January 2021
\n\n  Nice product\n\n,3.0 out of 5 stars,Reviewed in India on 19 February 2021
\n\n  Good quality\n\n,5.0 out of 5 stars,Reviewed in India on 2 April 2021
\n\n  Nice product\n\n,5.0 out of 5 stars,Reviewed in India on 26 March 2021
\n\n  Good\n\n,5.0 out of 5 stars,Reviewed in India on 24 August 2020
\n\n  Nice\n\n,4.0 out of 5 stars,Reviewed in India on 13 August 2020
\n\n  Good\n\n,5.0 out of 5 stars,Reviewed in India on 28 November 2020
\n\n  Good\n\n,5.0 out of 5 stars,Reviewed in India on 8 February 2021
\n\n  Nice\n\n,5.0 out of 5 stars,Reviewed in India on 7 April 2021
\n\n  Nice\n\n,4.0 out of 5 stars,Reviewed in India on 13 January 2021
\n\n  Good\n\n,5.0 out of 5 stars,Reviewed in India on 15 March 2021
\n\n  Good\n\n,5.0 out of 5 stars,Reviewed in India on 21 October 2020
\n\n  Good\n\n,5.0 out of 5 stars,Reviewed in India on 2 February 2021
\n\n  Good\n\n,4.0 out of 5 stars,Reviewed in India on 22 January 2021
\n\n  Good product\n\n,5.0 out of 5 stars,Reviewed in India on 21 October 2020
\n\n  Good\n\n,2.0 out of 5 stars,Reviewed in India on 10 March 2021
\n\n  Best\n\n,5.0 out of 5 stars,Reviewed in India on 9 March 2021
\n\n  wrst\n\n,1.0 out of 5 stars,Reviewed in India on 6 November 2020
\n\n  good\n\n,4.0 out of 5 stars,Reviewed in India on 17 February 2021
\n\n  Very nice \U0001f44c\U0001f44c\U0001f44d\n\n,5.0 out of 5 stars,Reviewed in India on 23 January 2020
\n\n  Worst product...\n\n,1.0 out of 5 stars,Reviewed in India on 11 October 2019
\n\n  Good\n\n,4.0 out of 5 stars,Reviewed in India on 7 March 2020
\n\n  Perfect product .Thanks\n\n,5.0 out of 5 stars,Reviewed in India on 19 October 2019
\n\n  Good quality\n\n,4.0 out of 5 stars,Reviewed in India on 24 December 2019
\n\n  Comfort\n\n,5.0 out of 5 stars,Reviewed in India on 18 September 2019
\n\n  Bad Quality - Don't BUY\n\n,1.0 out of 5 stars,Reviewed in India on 28 July 2020
\n\n  Good\n\n,5.0 out of 5 stars,Reviewed in India on 31 October 2019
\n\n  Very nice in my first experience.\n\n,5.0 out of 5 stars,Reviewed in India on 17 September 2019
\n\n  Good\n\n,5.0 out of 5 stars,Reviewed in India on 10 October 2019
\n\n  Very good product like it\n\n,5.0 out of 5 stars,Reviewed in India on 16 January 2020
\n\n  Good quality\n\n,4.0 out of 5 stars,Reviewed in India on 19 February 2020
\n\n  Not recommended for 2 months babies ..\n\n,3.0 out of 5 stars,Reviewed in India on 5 June 2019
\n\n  Nice price product\n\n,5.0 out of 5 stars,Reviewed in India on 2 March 2020
\n\n  Product\n\n,5.0 out of 5 stars,Reviewed in India on 22 November 2020
\n\n  Good\n\n,5.0 out of 5 stars,Reviewed in India on 19 February 2020
\n\n  This product is so useful......I like it very much\n\n,4.0 out of 5 stars,Reviewed in India on 3 March 2020
\n\n  I like this good quality & fitting also. Best for new born baby.\n\n,4.0 out of 5 stars,Reviewed in India on 17 March 2019
\n\n  Huggies pack cover is torn.The item cannot be returned.\n\n,1.0 out of 5 stars,Reviewed in India on 10 December 2019
\n\n  Good one\n\n,5.0 out of 5 stars,Reviewed in India on 21 May 2020
\n\n  I like this\n\n,5.0 out of 5 stars,Reviewed in India on 26 April 2021
\n\n  Comfortable\n\n,5.0 out of 5 stars,Reviewed in India on 25 November 2020
\n\n  Really good\n\n,5.0 out of 5 stars,Reviewed in India on 29 November 2020
\n\n  Packet without manufactured date\n\n,3.0 out of 5 stars,Reviewed in India on 17 September 2019
\n\n  Superb\n\n,5.0 out of 5 stars,Reviewed in India on 22 August 2019
\n\n  Good\n\n,4.0 out of 5 stars,Reviewed in India on 22 June 2020
\n\n  Nil\n\n,4.0 out of 5 stars,Reviewed in India on 14 August 2019
\n\n  Ok\n\n,3.0 out of 5 stars,Reviewed in India on 9 November 2019
\n\n  It's very comfortable and soft\n\n,5.0 out of 5 stars,Reviewed in India on 1 August 2019
\n\n  Good\n\n,5.0 out of 5 stars,Reviewed in India on 14 November 2020
\n\n  Good diapers for new born\n\n,5.0 out of 5 stars,Reviewed in India on 8 March 2020
\n\n  Good\n\n,4.0 out of 5 stars,Reviewed in India on 13 February 2020
\n\n  nice quality and worth it\n\n,5.0 out of 5 stars,Reviewed in India on 3 March 2020
\n\n  Ok product\n\n,3.0 out of 5 stars,Reviewed in India on 5 March 2020
\n\n  Total waste of money...\n\n,1.0 out of 5 stars,Reviewed in India on 15 September 2020
\n\n  Absorbency\n\n,5.0 out of 5 stars,Reviewed in India on 7 March 2020
\n\n  Amazing product\n\n,5.0 out of 5 stars,Reviewed in India on 5 October 2019
\n\n  This is helpful pant for new mumma....\U0001f60a\n\n,5.0 out of 5 stars,Reviewed in India on 9 March 2020
\n\n  Ok products\n\n,3.0 out of 5 stars,Reviewed in India on 19 December 2019
\n\n  Absorbency\n\n,3.0 out of 5 stars,Reviewed in India on 8 November 2020
\n\n  I liked it\n\n,4.0 out of 5 stars,Reviewed in India on 8 April 2021
\n\n  Quality issu\n\n,1.0 out of 5 stars,Reviewed in India on 1 December 2020
\n\n  Ok\n\n,4.0 out of 5 stars,Reviewed in India on 5 April 2021
\n\n  Good &worthy pack\n\n,5.0 out of 5 stars,Reviewed in India on 6 July 2020
\n\n  Awsm product...nice deal\n\n,4.0 out of 5 stars,Reviewed in India on 7 March 2020
\n\n  It was good n vry reasonable price\U0001f44d\n\n,5.0 out of 5 stars,Reviewed in India on 6 December 2019
\n\n  Fake product.Leakage is seen in an hour. Waste of money\n\n,1.0 out of 5 stars,Reviewed in India on 11 November 2019
"\n\n  I like this product ,this is good...\n\n",4.0 out of 5 stars,Reviewed in India on 5 December 2019
\n\n  Good quality product.\n\n,5.0 out of 5 stars,Reviewed in India on 28 November 2019
\n\n  Worst diapers..\n\n,2.0 out of 5 stars,Reviewed in India on 5 February 2019
\n\n  Poor Quolity\n\n,1.0 out of 5 stars,Reviewed in India on 1 February 2020
\n\n  Good\n\n,5.0 out of 5 stars,Reviewed in India on 10 September 2019
\n\n  softness\n\n,4.0 out of 5 stars,Reviewed in India on 2 March 2020
\n\n  Good\n\n,5.0 out of 5 stars,Reviewed in India on 7 December 2019
\n\n  Excellent\n\n,5.0 out of 5 stars,Reviewed in India on 15 March 2021
\n\n  10/10....\n\n,5.0 out of 5 stars,Reviewed in India on 16 January 2021
\n\n  Good item\n\n,5.0 out of 5 stars,Reviewed in India on 15 April 2021
\n\n  Very nice\n\n,5.0 out of 5 stars,Reviewed in India on 8 December 2020
\n\n  Very nice\n\n,5.0 out of 5 stars,Reviewed in India on 24 December 2020
\n\n  Great\n\n,5.0 out of 5 stars,Reviewed in India on 28 November 2019
\n\n  It gets very heavy fast\n\n,2.0 out of 5 stars,Reviewed in India on 9 November 2019
\n\n  Quality product.low price.on time delivery\n\n,5.0 out of 5 stars,Reviewed in India on 16 April 2019
\n\n  Good product\n\n,5.0 out of 5 stars,Reviewed in India on 5 October 2019
\n\n  Nuce\n\n,5.0 out of 5 stars,Reviewed in India on 4 December 2019
\n\n  Very useful\n\n,5.0 out of 5 stars,Reviewed in India on 5 August 2020
\n\n  Poor quality cant even expect this\n\n,1.0 out of 5 stars,Reviewed in India on 13 October 2019
\n\n  Leakage\n\n,4.0 out of 5 stars,Reviewed in India on 5 March 2020
\n\n  Good products.. In affordable price range.\n\n,5.0 out of 5 stars,Reviewed in India on 10 February 2020
\n\n  Good\n\n,5.0 out of 5 stars,Reviewed in India on 6 October 2019
\n\n  Like\n\n,5.0 out of 5 stars,Reviewed in India on 28 January 2020
\n\n  Best in market\n\n,4.0 out of 5 stars,Reviewed in India on 6 March 2020
\n\n  Buy for full satisfaction..\n\n,5.0 out of 5 stars,Reviewed in India on 31 January 2020
\n\n  Not so Good\n\n,1.0 out of 5 stars,Reviewed in India on 28 December 2020
\n\n  softness\n\n,5.0 out of 5 stars,Reviewed in India on 8 August 2020
\n\n  Good one\n\n,3.0 out of 5 stars,Reviewed in India on 7 October 2020
\n\n  Bad Item\n\n,1.0 out of 5 stars,Reviewed in India on 3 December 2020
\n\n  Softness\n\n,4.0 out of 5 stars,Reviewed in India on 20 December 2020
\n\n  good\n\n,3.0 out of 5 stars,Reviewed in India on 14 December 2019
\n\n  Good\n\n,4.0 out of 5 stars,Reviewed in India on 7 August 2019
\n\n  Nice product..\n\n,5.0 out of 5 stars,Reviewed in India on 6 March 2020
\n\n  Good quality product\n\n,5.0 out of 5 stars,Reviewed in India on 20 January 2020
\n\n  Very good product\n\n,5.0 out of 5 stars,Reviewed in India on 13 June 2020
\n\n  Really good\n\n,5.0 out of 5 stars,Reviewed in India on 3 March 2020
\n\n  Nice\n\n,5.0 out of 5 stars,Reviewed in India on 27 February 2019
\n\n  Excellence product and services\n\n,5.0 out of 5 stars,Reviewed in India on 27 December 2019
"\n\n  Nice, I get it in good deal.\n\n",5.0 out of 5 stars,Reviewed in India on 19 November 2019
\n\n  It S Gud as I absorbed\n\n,5.0 out of 5 stars,Reviewed in India on 5 March 2020
\n\n  woow\n\n,5.0 out of 5 stars,Reviewed in India on 29 November 2020
\n\n  Very comfortable\n\n,5.0 out of 5 stars,Reviewed in India on 23 March 2020
\n\n  Product nice bat Peking not ok\n\n,1.0 out of 5 stars,Reviewed in India on 2 November 2019
\n\n  Good\n\n,5.0 out of 5 stars,Reviewed in India on 31 January 2020
\n\n  It's work good\n\n,5.0 out of 5 stars,Reviewed in India on 2 January 2020
\n\n  Value for money\n\n,5.0 out of 5 stars,Reviewed in India on 27 October 2019
\n\n  Good...\n\n,5.0 out of 5 stars,Reviewed in India on 4 September 2020
\n\n  Ok\n\n,5.0 out of 5 stars,Reviewed in India on 28 September 2020
\n\n  Ok\n\n,5.0 out of 5 stars,Reviewed in India on 14 February 2020
\n\n  Good\n\n,5.0 out of 5 stars,Reviewed in India on 20 November 2019
\n\n  Feels wety after single urine\n\n,1.0 out of 5 stars,Reviewed in India on 9 November 2019
\n\n  Nice\n\n,5.0 out of 5 stars,Reviewed in India on 15 March 2020
\n\n  Good item\n\n,5.0 out of 5 stars,Reviewed in India on 6 February 2020
\n\n  Bad\n\n,4.0 out of 5 stars,Reviewed in India on 1 October 2019
\n\n  Super\n\n,5.0 out of 5 stars,Reviewed in India on 12 February 2020
\n\n  Worst product quality\n\n,1.0 out of 5 stars,Reviewed in India on 2 September 2020
\n\n  Good\n\n,5.0 out of 5 stars,Reviewed in India on 17 November 2019
\n\n  very nice\n\n,5.0 out of 5 stars,Reviewed in India on 7 October 2019
\n\n  Good\n\n,4.0 out of 5 stars,Reviewed in India on 8 March 2020
\n\n  Good\n\n,5.0 out of 5 stars,Reviewed in India on 9 March 2020
\n\n  Nice product\n\n,5.0 out of 5 stars,Reviewed in India on 8 March 2020
\n\n  Good product\n\n,5.0 out of 5 stars,Reviewed in India on 6 May 2020
\n\n  Nice\n\n,5.0 out of 5 stars,Reviewed in India on 8 March 2020
\n\n  Nice product\n\n,4.0 out of 5 stars,Reviewed in India on 5 September 2020
\n\n  Good product\n\n,5.0 out of 5 stars,Reviewed in India on 7 March 2020
\n\n  Good product\n\n,5.0 out of 5 stars,Reviewed in India on 7 March 2020
\n\n  Nice product\n\n,5.0 out of 5 stars,Reviewed in India on 7 March 2020
\n\n\n  Your browser does not support HTML5 video.\n\n\n  \xa0Best\n\n,5.0 out of 5 stars,Reviewed in India on 30 May 2019
\n\n  Overall good product\n\n,4.0 out of 5 stars,Reviewed in India on 9 March 2020
\n\n  Yes please\n\n,5.0 out of 5 stars,Reviewed in India on 22 January 2020
\n\n  Nice\n\n,4.0 out of 5 stars,Reviewed in India on 27 November 2019
\n\n  Good products\n\n,5.0 out of 5 stars,Reviewed in India on 4 March 2020
\n\n  Good\n\n,4.0 out of 5 stars,Reviewed in India on 7 March 2020
\n\n  Nice product\n\n,5.0 out of 5 stars,Reviewed in India on 6 March 2020
\n\n  Nice\n\n,5.0 out of 5 stars,Reviewed in India on 22 July 2019
\n\n  Low quality\n\n,2.0 out of 5 stars,Reviewed in India on 9 November 2020
\n\n  Nice products v helpfull\n\n,5.0 out of 5 stars,Reviewed in India on 4 February 2020
\n\n  Super\n\n,5.0 out of 5 stars,Reviewed in India on 31 December 2019
\n\n  Liked\n\n,5.0 out of 5 stars,Reviewed in India on 4 August 2019
\n\n  Nice product\n\n,5.0 out of 5 stars,Reviewed in India on 24 November 2019
\n\n  cuit\n\n,5.0 out of 5 stars,Reviewed in India on 4 March 2020
\n\n  Good\n\n,4.0 out of 5 stars,Reviewed in India on 4 March 2020
\n\n  Good\n\n,4.0 out of 5 stars,Reviewed in India on 5 March 2020
\n\n  Nice product\n\n,5.0 out of 5 stars,Reviewed in India on 4 March 2020
\n\n  I like this product.\n\n,5.0 out of 5 stars,Reviewed in India on 3 March 2020
\n\n  Nice product\n\n,5.0 out of 5 stars,Reviewed in India on 3 March 2020
\n\n  Good guality\n\n,5.0 out of 5 stars,Reviewed in India on 3 March 2020
\n\n  Not comfortable products 2 hours leakage bad product\n\n,1.0 out of 5 stars,Reviewed in India on 1 November 2019
\n\n  Very good product\n\n,5.0 out of 5 stars,Reviewed in India on 24 January 2020
\n\n  Very poor quality\n\n,1.0 out of 5 stars,Reviewed in India on 26 November 2019
\n\n  Good\n\n,5.0 out of 5 stars,Reviewed in India on 3 March 2020
\n\n  Very small Diapers\n\n,3.0 out of 5 stars,Reviewed in India on 28 September 2019
\n\n  \U0001f64f\U0001f64f\U0001f64f\n\n,1.0 out of 5 stars,Reviewed in India on 24 January 2020
\n\n  Good product\n\n,5.0 out of 5 stars,Reviewed in India on 1 March 2020
\n\n  Great\n\n,5.0 out of 5 stars,Reviewed in India on 27 April 2021
\n\n  Super\n\n,5.0 out of 5 stars,Reviewed in India on 12 December 2020
\n\n  Super\n\n,5.0 out of 5 stars,Reviewed in India on 2 January 2021
\n\n  Nice\n\n,5.0 out of 5 stars,Reviewed in India on 6 November 2019
\n\n  good\n\n,5.0 out of 5 stars,Reviewed in India on 6 November 2019
\n\n  I am happy with the product\n\n,5.0 out of 5 stars,Reviewed in India on 7 January 2020
\n\n  Good Product\n\n,5.0 out of 5 stars,Reviewed in India on 6 July 2020
\n\n  i like\n\n,4.0 out of 5 stars,Reviewed in India on 3 March 2020
\n\n  Leaking\n\n,1.0 out of 5 stars,Reviewed in India on 3 October 2020
\n\n  No It good prodect\n\n,2.0 out of 5 stars,Reviewed in India on 11 January 2020
"\n\n  it is good ,soft for baby\n\n",3.0 out of 5 stars,Reviewed in India on 19 July 2020
\n\n  Wow\n\n,4.0 out of 5 stars,Reviewed in India on 5 March 2020
\n\n  Yes this is good company\n\n,4.0 out of 5 stars,Reviewed in India on 28 January 2020
\n\n  Best\n\n,5.0 out of 5 stars,Reviewed in India on 5 March 2020
\n\n  This is not my order ...\n\n,1.0 out of 5 stars,Reviewed in India on 12 November 2020
\n\n  Great\n\n,5.0 out of 5 stars,Reviewed in India on 24 October 2019
\n\n  Nice productReceived as expected \U0001f44d\U0001f3fb\n\n,5.0 out of 5 stars,Reviewed in India on 3 March 2020
\n\n  Nice product\n\n,5.0 out of 5 stars,Reviewed in India on 24 February 2020
\n\n  Good\n\n,5.0 out of 5 stars,Reviewed in India on 1 July 2020
\n\n  Not so good\n\n,3.0 out of 5 stars,Reviewed in India on 1 March 2020
\n\n  Absorbency\n\n,3.0 out of 5 stars,Reviewed in India on 28 December 2020
\n\n  Good\n\n,4.0 out of 5 stars,Reviewed in India on 22 October 2020
\n\n  like\n\n,5.0 out of 5 stars,Reviewed in India on 20 January 2021
\n\n  Nice\n\n,5.0 out of 5 stars,Reviewed in India on 9 April 2021
\n\n  Good\n\n,4.0 out of 5 stars,Reviewed in India on 23 May 2020
\n\n  Nice\n\n,5.0 out of 5 stars,Reviewed in India on 14 February 2021
\n\n  good\n\n,4.0 out of 5 stars,Reviewed in India on 29 November 2020
\n\n  Good\n\n,5.0 out of 5 stars,Reviewed in India on 17 November 2020
\n\n  Good\n\n,3.0 out of 5 stars,Reviewed in India on 18 March 2021
\n\n  Nice\n\n,4.0 out of 5 stars,Reviewed in India on 22 March 2021
\n\n  Ok\n\n,4.0 out of 5 stars,Reviewed in India on 8 March 2020
\n\n  \U0001f44c\n\n,3.0 out of 5 stars,Reviewed in India on 9 January 2020
\n\n  Best in price\n\n,5.0 out of 5 stars,Reviewed in India on 12 February 2020
\n\n  Very good \U0001f44d\n\n,4.0 out of 5 stars,Reviewed in India on 19 October 2020
\n\n  Leak proof\n\n,5.0 out of 5 stars,Reviewed in India on 5 May 2020
\n\n  Not useful\n\n,1.0 out of 5 stars,Reviewed in India on 6 March 2020
\n\n  I like it.\n\n,4.0 out of 5 stars,Reviewed in India on 5 March 2020
\n\n  Good product ..thankyew amazon\n\n,5.0 out of 5 stars,Reviewed in India on 4 June 2020
