Review text,Amazon Rating,Date of Review
\n\n  very nice\n\n,5.0 out of 5 stars,Reviewed in India on 5 January 2018
\n\n  It's good\n\n,5.0 out of 5 stars,Reviewed in India on 2 March 2020
\n\n  Nice product and very comfortable filing my baby\n\n,5.0 out of 5 stars,Reviewed in India on 28 July 2016
\n\n  Good product\n\n,5.0 out of 5 stars,Reviewed in India on 7 February 2020
\n\n  Very good\n\n,5.0 out of 5 stars,Reviewed in India on 20 July 2019
\n\n  Great product\n\n,5.0 out of 5 stars,Reviewed in India on 24 October 2020
\n\n  Very poor quietly and leak also early.  One pamper is very good is leaking proof\n\n,1.0 out of 5 stars,Reviewed in India on 29 January 2020
\n\n  Better than Pampers\n\n,5.0 out of 5 stars,Reviewed in India on 11 December 2019
\n\n  Blindly go for mamypoko far better than Huggies.It is leaking after a few hours.\n\n,1.0 out of 5 stars,Reviewed in India on 31 May 2019
\n\n  good\n\n,4.0 out of 5 stars,Reviewed in India on 20 February 2020
\n\n  I've order huggies many times but this time was the best i got. Its soft and does not leak.\n\n,5.0 out of 5 stars,Reviewed in India on 31 August 2019
\n\n  This diaper is not good for baby . It left a severe rash on baby bump which last him more than a week\n\n,1.0 out of 5 stars,Reviewed in India on 12 June 2019
\n\n  Average\n\n,3.0 out of 5 stars,Reviewed in India on 12 October 2020
\n\n  its waste of money.. not absorbing which I bought it in deal\n\n,1.0 out of 5 stars,Reviewed in India on 24 August 2019
\n\n  There is no leak proof\n\n,5.0 out of 5 stars,Reviewed in India on 10 June 2020
\n\n  Low quality\n\n,1.0 out of 5 stars,Reviewed in India on 25 May 2020
\n\n  Most better\n\n,5.0 out of 5 stars,Reviewed in India on 6 November 2020
\n\n  Good\n\n,5.0 out of 5 stars,Reviewed in India on 8 October 2018
\n\n  Trustworthy product\n\n,5.0 out of 5 stars,Reviewed in India on 16 November 2018
\n\n  Fair\n\n,3.0 out of 5 stars,Reviewed in India on 2 October 2019
\n\n  Good\n\n,5.0 out of 5 stars,Reviewed in India on 23 August 2019
\n\n  Happy\n\n,5.0 out of 5 stars,Reviewed in India on 11 March 2021
\n\n  It's absorbing one side only\n\n,2.0 out of 5 stars,Reviewed in India on 3 March 2020
\n\n  Good product.. used for my baby..\n\n,4.0 out of 5 stars,Reviewed in India on 11 September 2020
"\n\n  Nice one, little leak issue sometimes\n\n",5.0 out of 5 stars,Reviewed in India on 6 July 2019
\n\n  Best quality\n\n,5.0 out of 5 stars,Reviewed in India on 8 December 2019
\n\n  Best product\n\n,4.0 out of 5 stars,Reviewed in India on 1 July 2020
"\n\n  I hv rcv the fake product, the product is soo cheap. I will never buy this product from Amazon\n\n",1.0 out of 5 stars,Reviewed in India on 27 July 2019
\n\n  Very good and cheap\n\n,3.0 out of 5 stars,Reviewed in India on 28 August 2020
"\n\n  if use it over nigh, leak conferm\n\n",1.0 out of 5 stars,Reviewed in India on 6 November 2020
\n\n  Nice geniune product\n\n,5.0 out of 5 stars,Reviewed in India on 27 April 2021
\n\n  Suits pocket\n\n,5.0 out of 5 stars,Reviewed in India on 9 March 2021
\n\n  Good product\n\n,4.0 out of 5 stars,Reviewed in India on 10 March 2021
\n\n  Best product\n\n,5.0 out of 5 stars,Reviewed in India on 11 April 2021
\n\n  nice product\n\n,5.0 out of 5 stars,Reviewed in India on 7 March 2021
\n\n  Earlier this product is nice but now I get worse. Smell bad after 2-3 hours.\n\n,3.0 out of 5 stars,Reviewed in India on 6 August 2019
\n\n  Very good for babies.\n\n,5.0 out of 5 stars,Reviewed in India on 29 October 2019
\n\n  Nice one..very useful..easy to discard...\n\n,5.0 out of 5 stars,Reviewed in India on 9 March 2020
\n\n  Good quality\n\n,5.0 out of 5 stars,Reviewed in India on 16 October 2019
\n\n  I liked the product\n\n,5.0 out of 5 stars,Reviewed in India on 16 February 2021
\n\n  Super\n\n,5.0 out of 5 stars,Reviewed in India on 18 August 2020
\n\n  Quality is not good stitching torns after some use. There is problem in 46pcs pack\n\n,1.0 out of 5 stars,Reviewed in India on 20 August 2019
\n\n  All diapers are detected....\n\n,1.0 out of 5 stars,Reviewed in India on 9 December 2020
\n\n  Up to the Mark. Very useful. Leak proof. Soft to use.\n\n,4.0 out of 5 stars,Reviewed in India on 3 December 2019
\n\n  Good\n\n,3.0 out of 5 stars,Reviewed in India on 3 November 2019
\n\n  Awesome product must buy it.\n\n,5.0 out of 5 stars,Reviewed in India on 11 August 2020
\n\n  Worst product.. Papimo is much better... Huggies jas bad quality product .\n\n,1.0 out of 5 stars,Reviewed in India on 20 October 2019
\n\n  It gets heavy after 2 - 3 hour don't like the product\n\n,1.0 out of 5 stars,Reviewed in India on 30 September 2019
\n\n  Good to use\n\n,5.0 out of 5 stars,Reviewed in India on 26 April 2021
\n\n  Really good\n\n,4.0 out of 5 stars,Reviewed in India on 18 March 2021
\n\n  Leak proof\n\n,5.0 out of 5 stars,Reviewed in India on 26 October 2019
\n\n  Very good product as compared to other brands in market.\n\n,5.0 out of 5 stars,Reviewed in India on 6 March 2020
\n\n  It is i think the worst baby diapers. Leakage starts within 2-3 h. Never buy this items.\n\n,1.0 out of 5 stars,Reviewed in India on 1 September 2019
\n\n  Yes\n\n,5.0 out of 5 stars,Reviewed in India on 17 April 2021
\n\n  Bad bad product don\u2019t buy it guys it leaks a lot \U0001f620\n\n,1.0 out of 5 stars,Reviewed in India on 13 December 2019
\n\n  It's very soft and comfortable for babies and doesn't cause any rashes..\n\n,4.0 out of 5 stars,Reviewed in India on 7 March 2020
\n\n  Very very bad product I never ever recommended for purchase this\n\n,1.0 out of 5 stars,Reviewed in India on 29 August 2019
\n\n  Diapers were fine.\n\n,4.0 out of 5 stars,Reviewed in India on 24 August 2020
\n\n  Dislike\n\n,5.0 out of 5 stars,Reviewed in India on 14 November 2019
\n\n  Nice\n\n,5.0 out of 5 stars,Reviewed in India on 6 January 2019
\n\n  Some of the diapers are defective inside the box. Very bad experience.\n\n,1.0 out of 5 stars,Reviewed in India on 13 January 2020
\n\n  Super for this price\n\n,5.0 out of 5 stars,Reviewed in India on 4 August 2020
\n\n  Bad quloty.\n\n,1.0 out of 5 stars,Reviewed in India on 16 January 2020
\n\n  Very bad quality..\n\n,1.0 out of 5 stars,Reviewed in India on 3 April 2021
\n\n  Very very old product. Very poor quality. Product deteriorated.\n\n,1.0 out of 5 stars,Reviewed in India on 1 September 2019
\n\n  It is soft cottony and absorbs good.\n\n,4.0 out of 5 stars,Reviewed in India on 24 June 2019
\n\n  Close your eyes buy this one everything good\n\n,5.0 out of 5 stars,Reviewed in India on 30 May 2020
\n\n  Nice\n\n,5.0 out of 5 stars,Reviewed in India on 29 April 2020
\n\n  Worth buy\n\n,5.0 out of 5 stars,Reviewed in India on 17 June 2019
"\n\n  Sometimes due to potty and urination, it leaks.\n\n",4.0 out of 5 stars,Reviewed in India on 7 March 2020
\n\n  Ba\n\n,3.0 out of 5 stars,Reviewed in India on 22 October 2020
\n\n  Good product\n\n,5.0 out of 5 stars,Reviewed in India on 1 October 2019
\n\n  Ok\n\n,3.0 out of 5 stars,Reviewed in India on 5 April 2021
\n\n  Bad quality\n\n,1.0 out of 5 stars,Reviewed in India on 10 July 2019
\n\n  Good price\n\n,4.0 out of 5 stars,Reviewed in India on 17 October 2019
\n\n  Good\n\n,5.0 out of 5 stars,Reviewed in India on 8 March 2020
\n\n  This not a authentic product totally fake. Plz don't buy.\n\n,1.0 out of 5 stars,Reviewed in India on 17 August 2019
\n\n  It's good and smooth but leakage is there...\n\n,4.0 out of 5 stars,Reviewed in India on 5 August 2019
\n\n  Very worst product.and it\u2019s leakage. I want to return it\n\n,1.0 out of 5 stars,Reviewed in India on 27 April 2020
\n\n  Soft\n\n,4.0 out of 5 stars,Reviewed in India on 30 November 2020
\n\n  Poor qualities of huggies pant.\n\n,1.0 out of 5 stars,Reviewed in India on 31 December 2020
\n\n  good\n\n,5.0 out of 5 stars,Reviewed in India on 6 March 2020
\n\n  Very good\n\n,5.0 out of 5 stars,Reviewed in India on 22 October 2020
\n\n  decent\n\n,5.0 out of 5 stars,Reviewed in India on 19 August 2019
\n\n  Good product\n\n,5.0 out of 5 stars,Reviewed in India on 14 November 2019
\n\n  Leaking seen prominently.... Pls workout on that..\n\n,4.0 out of 5 stars,Reviewed in India on 8 July 2019
\n\n  Nice\n\n,3.0 out of 5 stars,Reviewed in India on 5 March 2020
\n\n  Duplicate piece inside\n\n,1.0 out of 5 stars,Reviewed in India on 9 September 2020
\n\n  Must by this productLove u amazonBest shoping apps forever\n\n,5.0 out of 5 stars,Reviewed in India on 5 March 2020
\n\n  Good\n\n,5.0 out of 5 stars,Reviewed in India on 19 January 2021
\n\n  Prompt in delivery and good for babies .... My kid simply jumps watching it when brought for her to wear.\n\n,5.0 out of 5 stars,Reviewed in India on 19 February 2015
\n\n  Good Service by Amazon.\n\n,5.0 out of 5 stars,Reviewed in India on 30 June 2020
\n\n  Disappointed after purchase this item\n\n,1.0 out of 5 stars,Reviewed in India on 11 May 2020
\n\n  Good\n\n,5.0 out of 5 stars,Reviewed in India on 16 July 2019
\n\n  So soft\n\n,5.0 out of 5 stars,Reviewed in India on 13 September 2019
\n\n  Good\n\n,3.0 out of 5 stars,Reviewed in India on 24 September 2020
\n\n  Nice\n\n,5.0 out of 5 stars,Reviewed in India on 18 November 2020
\n\n  Good product\n\n,5.0 out of 5 stars,Reviewed in India on 13 January 2021
\n\n  Nice\n\n,5.0 out of 5 stars,Reviewed in India on 17 January 2019
\n\n  always get the highest discount and the most trustworthy product\n\n,5.0 out of 5 stars,Reviewed in India on 8 August 2019
\n\n  Perfect for baby\n\n,5.0 out of 5 stars,Reviewed in India on 5 March 2020
\n\n  Its the best as far as I know.\n\n,5.0 out of 5 stars,Reviewed in India on 6 March 2020
\n\n  Softness\n\n,5.0 out of 5 stars,Reviewed in India on 27 March 2021
\n\n  Softness\n\n,5.0 out of 5 stars,Reviewed in India on 29 April 2021
\n\n  Softness\n\n,5.0 out of 5 stars,Reviewed in India on 5 March 2021
\n\n  Best product for baby\n\n,5.0 out of 5 stars,Reviewed in India on 7 September 2020
\n\n  Best for baby\U0001f476\n\n,5.0 out of 5 stars,Reviewed in India on 13 March 2021
\n\n  Good\n\n,5.0 out of 5 stars,Reviewed in India on 11 January 2021
\n\n  Good product\n\n,5.0 out of 5 stars,Reviewed in India on 9 September 2019
\n\n  Good product\n\n,5.0 out of 5 stars,Reviewed in India on 10 June 2019
"\n\n  Pants were recive  in good condition... Compare to previous order it,s far better\n\n",4.0 out of 5 stars,Reviewed in India on 19 August 2018
\n\n  Diaper is not huggies diaper it\u2019s duplicate .\n\n,1.0 out of 5 stars,Reviewed in India on 5 July 2019
\n\n  Quality is good\n\n,4.0 out of 5 stars,Reviewed in India on 25 March 2021
\n\n  It's Ok\n\n,3.0 out of 5 stars,Reviewed in India on 3 May 2021
\n\n  Perfect\n\n,5.0 out of 5 stars,Reviewed in India on 3 April 2021
\n\n  Average\n\n,4.0 out of 5 stars,Reviewed in India on 7 April 2021
\n\n  Exelent\n\n,5.0 out of 5 stars,Reviewed in India on 15 April 2021
\n\n  AVOID\n\n,1.0 out of 5 stars,Reviewed in India on 21 December 2019
\n\n  Its very good i bye second time now.. Thanks u amazon\n\n,5.0 out of 5 stars,Reviewed in India on 25 June 2020
\n\n  Very nice. Thanks.\n\n,5.0 out of 5 stars,Reviewed in India on 24 September 2018
\n\n  Good\n\n,5.0 out of 5 stars,Reviewed in India on 22 September 2019
\n\n  Very bad experience.don't buy.very cheap quality.leaking.\n\n,2.0 out of 5 stars,Reviewed in India on 22 August 2019
\n\n  Right size and good nappies. Received on time.\n\n,5.0 out of 5 stars,Reviewed in India on 17 April 2018
\n\n  Very bad prodect. We can't use this product  at lest 6hours.\n\n,1.0 out of 5 stars,Reviewed in India on 27 October 2019
\n\n  got this 4 500rs only.....thanks amazon.....good product\n\n,4.0 out of 5 stars,Reviewed in India on 10 October 2015
\n\n  Good product\n\n,5.0 out of 5 stars,Reviewed in India on 8 December 2019
\n\n  Not up to date .....Price it's ok\n\n,3.0 out of 5 stars,Reviewed in India on 17 August 2019
\n\n  Nice product\n\n,5.0 out of 5 stars,Reviewed in India on 29 December 2020
\n\n  Good Product\n\n,4.0 out of 5 stars,Reviewed in India on 24 February 2021
"\n\n  Soft, comfortable and leak proof.\n\n",4.0 out of 5 stars,Reviewed in India on 14 June 2019
\n\n  Very good\n\n,3.0 out of 5 stars,Reviewed in India on 18 February 2020
\n\n  The product we recieved seemed sub standard compared to the one's available in the market.\n\n,2.0 out of 5 stars,Reviewed in India on 4 July 2019
\n\n  Huggies is alway good for babyNo infection issue\n\n,5.0 out of 5 stars,Reviewed in India on 8 February 2020
"\n\n  hi thanks a million its great to recieve it on time, keep it up, packing was excellent, and product is of very good quality.\n\n",5.0 out of 5 stars,Reviewed in India on 1 June 2014
\n\n  not up to the mark\n\n,1.0 out of 5 stars,Reviewed in India on 21 October 2018
\n\n  Supples is better than the\n\n,3.0 out of 5 stars,Reviewed in India on 19 January 2020
\n\n  Good experience form Amazon\n\n,5.0 out of 5 stars,Reviewed in India on 4 July 2020
\n\n  Last deliver daiper quality was Good  I am impressed.\n\n,4.0 out of 5 stars,Reviewed in India on 19 October 2018
\n\n  Very nice\n\n,5.0 out of 5 stars,Reviewed in India on 21 September 2020
\n\n  Very bad experience with huggies.... Cant absorb single one plzzz dnt buy\n\n,1.0 out of 5 stars,Reviewed in India on 9 September 2019
\n\n  Love this product\n\n,5.0 out of 5 stars,Reviewed in India on 28 August 2019
\n\n  Very poor products\n\n,1.0 out of 5 stars,Reviewed in India on 26 November 2018
\n\n  Good reasonable price.... Thank you\n\n,4.0 out of 5 stars,Reviewed in India on 6 November 2019
\n\n  Worst diaper every diaper leaking\n\n,1.0 out of 5 stars,Reviewed in India on 20 January 2020
\n\n  Leak\n\n,1.0 out of 5 stars,Reviewed in India on 14 December 2019
\n\n  Nice products\n\n,5.0 out of 5 stars,Reviewed in India on 15 March 2021
\n\n  Overall its better than pamper\n\n,5.0 out of 5 stars,Reviewed in India on 6 November 2019
\n\n  Like\n\n,4.0 out of 5 stars,Reviewed in India on 13 December 2019
\n\n  \u0c38\u0c42\u0c2a\u0c30\u0c4d\n\n,5.0 out of 5 stars,Reviewed in India on 16 April 2021
\n\n  Good\n\n,3.0 out of 5 stars,Reviewed in India on 26 October 2019
\n\n  Very bad product. Not original\n\n,1.0 out of 5 stars,Reviewed in India on 24 August 2019
\n\n  total frud product old dete supply\n\n,1.0 out of 5 stars,Reviewed in India on 5 July 2020
\n\n  Waste\n\n,1.0 out of 5 stars,Reviewed in India on 9 February 2021
\n\n  Nice\n\n,5.0 out of 5 stars,Reviewed in India on 19 December 2020
\n\n  Good\n\n,5.0 out of 5 stars,Reviewed in India on 19 December 2020
\n\n  This product seems to be dulicate as it does not have proper absorbency.Wont buy again.\n\n,1.0 out of 5 stars,Reviewed in India on 6 August 2019
\n\n  Nice\n\n,5.0 out of 5 stars,Reviewed in India on 27 August 2020
\n\n  I purchase every time but this lot at per standard\n\n,1.0 out of 5 stars,Reviewed in India on 30 August 2019
\n\n  Good\n\n,5.0 out of 5 stars,Reviewed in India on 15 January 2019
\n\n  Nice\n\n,5.0 out of 5 stars,Reviewed in India on 14 February 2021
\n\n  Very bad quality. Have used it earlier also but have never faced quality issue.This time the diaper starts leaking from top even if it is not wet at all. It cannot hold even a single discharge. Highly disappointed.\n\n,1.0 out of 5 stars,Reviewed in India on 19 August 2015
\n\n  Very very very worest product. Leak and not absorb this pants. dont buy  this pants ....\n\n,1.0 out of 5 stars,Reviewed in India on 13 September 2019
\n\n  The product size L (9-14 kg) doesn\u2019t fit good on my 10 kg baby.\n\n,1.0 out of 5 stars,Reviewed in India on 20 November 2019
\n\n  Good\n\n,5.0 out of 5 stars,Reviewed in India on 21 October 2020
"\n\n  now rete is incresed, plz\n\n",2.0 out of 5 stars,Reviewed in India on 5 January 2021
\n\n  Good\n\n,5.0 out of 5 stars,Reviewed in India on 25 January 2020
\n\n  Good\n\n,5.0 out of 5 stars,Reviewed in India on 16 December 2020
\n\n  Good\n\n,3.0 out of 5 stars,Reviewed in India on 9 June 2019
\n\n  Good product nice no leaking\n\n,5.0 out of 5 stars,Reviewed in India on 29 October 2019
\n\n  Very good product\n\n,5.0 out of 5 stars,Reviewed in India on 8 September 2020
\n\n  my baby felt itching after wearing this for three-four times.\n\n,1.0 out of 5 stars,Reviewed in India on 1 October 2019
\n\n  Nice\n\n,4.0 out of 5 stars,Reviewed in India on 29 June 2020
"\n\n  Its useless , its start leaking.\n\n",1.0 out of 5 stars,Reviewed in India on 7 June 2019
\n\n  good product\n\n,5.0 out of 5 stars,Reviewed in India on 20 March 2021
\n\n  Nice product\n\n,5.0 out of 5 stars,Reviewed in India on 12 March 2021
\n\n  Good product\n\n,5.0 out of 5 stars,Reviewed in India on 16 March 2021
\n\n  Good product\n\n,5.0 out of 5 stars,Reviewed in India on 16 March 2021
\n\n  Nice\n\n,5.0 out of 5 stars,Reviewed in India on 10 April 2021
\n\n  Good\n\n,5.0 out of 5 stars,Reviewed in India on 23 April 2021
\n\n  Nice\n\n,5.0 out of 5 stars,Reviewed in India on 23 March 2021
\n\n  Good\n\n,5.0 out of 5 stars,Reviewed in India on 13 March 2021
